(10, 11) (12, 13) (15, 16) (11, 13)
(10, 11) (11, 13) (29, 49) (50, 8)
(10, 11) (11, 13) (29, 49) (47, 6)
(10, 11) (11, 13) (29, 49) (33, 18)
(10, 11) (11, 13) (29, 49) (43, 6)
(10, 11) (11, 13) (29, 49) (37, 12)
(10, 11) (11, 13) (29, 49) (38, 9)
(10, 11) (11, 13) (29, 49) (42, 4)
(10, 11) (11, 13) (29, 49) (33, 15)
(10, 11) (11, 13) (29, 49) (34, 11)
(10, 11) (11, 13) (29, 49) (33, 12)
(10, 11) (11, 13) (29, 49) (35, 3)
(10, 11) (11, 13) (29, 49) (33, 3)
(10, 11) (11, 13) (29, 49) (30, 7)
(10, 11) (11, 13) (29, 49) (29, 2)
(10, 11) (11, 13) (29, 49) (27, 3)
(10, 11) (11, 13) (29, 49) (27, 2)
(10, 11) (11, 13) (29, 49) (25, 6)
(10, 11) (11, 13) (29, 49) (25, 6)
(10, 11) (11, 13) (29, 49) (23, 12)
(10, 11) (11, 13) (29, 49) (24, 20)
(10, 11) (11, 13) (29, 49) (21, 10)
(10, 11) (11, 13) (29, 49) (19, 4)
(10, 11) (11, 13) (29, 49) (24, 22)
(10, 11) (11, 13) (29, 49) (13, 7)
(10, 11) (11, 13) (29, 49) (19, 16)
(10, 11) (11, 13) (29, 49) (15, 12)
(10, 11) (11, 13) (29, 49) (8, 3)
(10, 11) (11, 13) (29, 49) (5, 0)
(10, 11) (11, 13) (29, 49) (4, 2)
(10, 11) (11, 13) (29, 49) (10, 9)
(10, 11) (11, 13) (29, 48) (35, 45)
(10, 11) (11, 13) (29, 48) (35, 38)
(10, 11) (11, 13) (29, 48) (36, 37)
(10, 11) (11, 13) (29, 48) (38, 36)
(10, 11) (11, 13) (29, 48) (50, 46)
(10, 11) (11, 13) (29, 48) (50, 46)
(10, 11) (11, 13) (29, 48) (47, 41)
(10, 11) (11, 13) (29, 48) (37, 33)
(10, 11) (11, 13) (29, 48) (42, 36)
(10, 11) (11, 13) (29, 48) (38, 32)
(10, 11) (11, 13) (29, 48) (44, 33)
(10, 11) (11, 13) (29, 48) (45, 33)
(10, 11) (11, 13) (29, 48) (38, 29)
(10, 11) (11, 13) (29, 48) (37, 28)
(10, 11) (11, 13) (29, 48) (50, 29)
(10, 11) (11, 13) (29, 48) (34, 26)
(10, 11) (11, 13) (29, 48) (34, 25)
(10, 11) (11, 13) (29, 48) (35, 25)
(10, 11) (11, 13) (29, 48) (48, 22)
(10, 11) (11, 13) (29, 48) (31, 24)
(10, 11) (11, 13) (29, 48) (44, 20)
(10, 11) (11, 13) (29, 48) (42, 20)
(10, 11) (11, 13) (29, 48) (36, 19)
(10, 11) (11, 13) (29, 48) (45, 13)
(10, 11) (11, 13) (29, 48) (34, 19)
(10, 11) (11, 13) (29, 48) (50, 8)
(10, 11) (11, 13) (29, 48) (47, 6)
(10, 11) (11, 13) (29, 48) (33, 18)
(10, 11) (11, 13) (29, 48) (43, 6)
(10, 11) (11, 13) (29, 48) (37, 12)
(10, 11) (11, 13) (29, 48) (38, 9)
(10, 11) (11, 13) (29, 48) (42, 4)
(10, 11) (11, 13) (29, 48) (33, 15)
(10, 11) (11, 13) (29, 48) (34, 11)
(10, 11) (11, 13) (29, 48) (33, 12)
(10, 11) (11, 13) (29, 48) (35, 3)
(10, 11) (11, 13) (29, 48) (33, 3)
(10, 11) (11, 13) (29, 48) (30, 7)
(10, 11) (11, 13) (29, 48) (29, 2)
(10, 11) (11, 13) (29, 48) (27, 3)
(10, 11) (11, 13) (29, 48) (27, 2)
(10, 11) (11, 13) (29, 48) (25, 6)
(10, 11) (11, 13) (29, 48) (25, 6)
(10, 11) (11, 13) (29, 48) (23, 12)
(10, 11) (11, 13) (29, 48) (24, 20)
(10, 11) (11, 13) (29, 48) (21, 10)
(10, 11) (11, 13) (29, 48) (19, 4)
(10, 11) (11, 13) (29, 48) (24, 22)
(10, 11) (11, 13) (29, 48) (13, 7)
(10, 11) (11, 13) (29, 48) (19, 16)
(10, 11) (11, 13) (29, 48) (15, 12)
(10, 11) (11, 13) (29, 48) (8, 3)
(10, 11) (11, 13) (29, 48) (5, 0)
(10, 11) (11, 13) (29, 48) (4, 2)
(10, 11) (11, 13) (29, 48) (10, 9)
(10, 11) (11, 13) (27, 35) (35, 38)
(10, 11) (11, 13) (27, 35) (36, 37)
(10, 11) (11, 13) (27, 35) (38, 36)
(10, 11) (11, 13) (27, 35) (50, 46)
(10, 11) (11, 13) (27, 35) (50, 46)
(10, 11) (11, 13) (27, 35) (47, 41)
(10, 11) (11, 13) (27, 35) (37, 33)
(10, 11) (11, 13) (27, 35) (42, 36)
(10, 11) (11, 13) (27, 35) (38, 32)
(10, 11) (11, 13) (27, 35) (44, 33)
(10, 11) (11, 13) (27, 35) (45, 33)
(10, 11) (11, 13) (27, 35) (38, 29)
(10, 11) (11, 13) (27, 35) (37, 28)
(10, 11) (11, 13) (27, 35) (50, 29)
(10, 11) (11, 13) (27, 35) (34, 26)
(10, 11) (11, 13) (27, 35) (34, 25)
(10, 11) (11, 13) (27, 35) (35, 25)
(10, 11) (11, 13) (27, 35) (48, 22)
(10, 11) (11, 13) (27, 35) (31, 24)
(10, 11) (11, 13) (27, 35) (44, 20)
(10, 11) (11, 13) (27, 35) (42, 20)
(10, 11) (11, 13) (27, 35) (36, 19)
(10, 11) (11, 13) (27, 35) (45, 13)
(10, 11) (11, 13) (27, 35) (34, 19)
(10, 11) (11, 13) (27, 35) (50, 8)
(10, 11) (11, 13) (27, 35) (47, 6)
(10, 11) (11, 13) (27, 35) (33, 18)
(10, 11) (11, 13) (27, 35) (43, 6)
(10, 11) (11, 13) (27, 35) (37, 12)
(10, 11) (11, 13) (27, 35) (38, 9)
(10, 11) (11, 13) (27, 35) (42, 4)
(10, 11) (11, 13) (27, 35) (33, 15)
(10, 11) (11, 13) (27, 35) (34, 11)
(10, 11) (11, 13) (27, 35) (33, 12)
(10, 11) (11, 13) (27, 35) (35, 3)
(10, 11) (11, 13) (27, 35) (33, 3)
(10, 11) (11, 13) (27, 35) (30, 7)
(10, 11) (11, 13) (27, 35) (29, 2)
(10, 11) (11, 13) (27, 35) (27, 3)
(10, 11) (11, 13) (27, 35) (27, 2)
(10, 11) (11, 13) (27, 35) (25, 6)
(10, 11) (11, 13) (27, 35) (25, 6)
(10, 11) (11, 13) (27, 35) (23, 12)
(10, 11) (11, 13) (27, 35) (24, 20)
(10, 11) (11, 13) (27, 35) (21, 10)
(10, 11) (11, 13) (27, 35) (19, 4)
(10, 11) (11, 13) (27, 35) (24, 22)
(10, 11) (11, 13) (27, 35) (13, 7)
(10, 11) (11, 13) (27, 35) (19, 16)
(10, 11) (11, 13) (27, 35) (15, 12)
(10, 11) (11, 13) (27, 35) (8, 3)
(10, 11) (11, 13) (27, 35) (5, 0)
(10, 11) (11, 13) (27, 35) (4, 2)
(10, 11) (11, 13) (27, 35) (10, 9)
(10, 11) (11, 13) (31, 41) (36, 37)
(10, 11) (11, 13) (31, 41) (38, 36)
(10, 11) (11, 13) (31, 41) (50, 46)
(10, 11) (11, 13) (31, 41) (50, 46)
(10, 11) (11, 13) (31, 41) (47, 41)
(10, 11) (11, 13) (31, 41) (37, 33)
(10, 11) (11, 13) (31, 41) (42, 36)
(10, 11) (11, 13) (31, 41) (38, 32)
(10, 11) (11, 13) (31, 41) (44, 33)
(10, 11) (11, 13) (31, 41) (45, 33)
(10, 11) (11, 13) (31, 41) (38, 29)
(10, 11) (11, 13) (31, 41) (37, 28)
(10, 11) (11, 13) (31, 41) (50, 29)
(10, 11) (11, 13) (31, 41) (34, 26)
(10, 11) (11, 13) (31, 41) (34, 25)
(10, 11) (11, 13) (31, 41) (35, 25)
(10, 11) (11, 13) (31, 41) (48, 22)
(10, 11) (11, 13) (31, 41) (31, 24)
(10, 11) (11, 13) (31, 41) (44, 20)
(10, 11) (11, 13) (31, 41) (42, 20)
(10, 11) (11, 13) (31, 41) (36, 19)
(10, 11) (11, 13) (31, 41) (45, 13)
(10, 11) (11, 13) (31, 41) (34, 19)
(10, 11) (11, 13) (31, 41) (50, 8)
(10, 11) (11, 13) (31, 41) (47, 6)
(10, 11) (11, 13) (31, 41) (33, 18)
(10, 11) (11, 13) (31, 41) (43, 6)
(10, 11) (11, 13) (31, 41) (37, 12)
(10, 11) (11, 13) (31, 41) (38, 9)
(10, 11) (11, 13) (31, 41) (42, 4)
(10, 11) (11, 13) (31, 41) (33, 15)
(10, 11) (11, 13) (31, 41) (34, 11)
(10, 11) (11, 13) (31, 41) (33, 12)
(10, 11) (11, 13) (31, 41) (35, 3)
(10, 11) (11, 13) (31, 41) (33, 3)
(10, 11) (11, 13) (31, 41) (30, 7)
(10, 11) (11, 13) (31, 41) (29, 2)
(10, 11) (11, 13) (31, 41) (27, 3)
(10, 11) (11, 13) (31, 41) (27, 2)
(10, 11) (11, 13) (31, 41) (25, 6)
(10, 11) (11, 13) (31, 41) (25, 6)
(10, 11) (11, 13) (31, 41) (23, 12)
(10, 11) (11, 13) (31, 41) (24, 20)
(10, 11) (11, 13) (31, 41) (21, 10)
(10, 11) (11, 13) (31, 41) (19, 4)
(10, 11) (11, 13) (31, 41) (24, 22)
(10, 11) (11, 13) (31, 41) (13, 7)
(10, 11) (11, 13) (31, 41) (19, 16)
(10, 11) (11, 13) (31, 41) (15, 12)
(10, 11) (11, 13) (31, 41) (8, 3)
(10, 11) (11, 13) (31, 41) (5, 0)
(10, 11) (11, 13) (31, 41) (4, 2)
(10, 11) (11, 13) (31, 41) (10, 9)
(10, 11) (11, 13) (35, 45) (38, 36)
(10, 11) (11, 13) (35, 45) (50, 46)
(10, 11) (11, 13) (35, 45) (50, 46)
(10, 11) (11, 13) (35, 45) (47, 41)
(10, 11) (11, 13) (35, 45) (37, 33)
(10, 11) (11, 13) (35, 45) (42, 36)
(10, 11) (11, 13) (35, 45) (38, 32)
(10, 11) (11, 13) (35, 45) (44, 33)
(10, 11) (11, 13) (35, 45) (45, 33)
(10, 11) (11, 13) (35, 45) (38, 29)
(10, 11) (11, 13) (35, 45) (37, 28)
(10, 11) (11, 13) (35, 45) (50, 29)
(10, 11) (11, 13) (35, 45) (34, 26)
(10, 11) (11, 13) (35, 45) (34, 25)
(10, 11) (11, 13) (35, 45) (35, 25)
(10, 11) (11, 13) (35, 45) (48, 22)
(10, 11) (11, 13) (35, 45) (31, 24)
(10, 11) (11, 13) (35, 45) (44, 20)
(10, 11) (11, 13) (35, 45) (42, 20)
(10, 11) (11, 13) (35, 45) (36, 19)
(10, 11) (11, 13) (35, 45) (45, 13)
(10, 11) (11, 13) (35, 45) (34, 19)
(10, 11) (11, 13) (35, 45) (50, 8)
(10, 11) (11, 13) (35, 45) (47, 6)
(10, 11) (11, 13) (35, 45) (33, 18)
(10, 11) (11, 13) (35, 45) (43, 6)
(10, 11) (11, 13) (35, 45) (37, 12)
(10, 11) (11, 13) (35, 45) (38, 9)
(10, 11) (11, 13) (35, 45) (42, 4)
(10, 11) (11, 13) (35, 45) (33, 15)
(10, 11) (11, 13) (35, 45) (34, 11)
(10, 11) (11, 13) (35, 45) (33, 12)
(10, 11) (11, 13) (35, 45) (35, 3)
(10, 11) (11, 13) (35, 45) (33, 3)
(10, 11) (11, 13) (35, 45) (30, 7)
(10, 11) (11, 13) (35, 45) (29, 2)
(10, 11) (11, 13) (35, 45) (27, 3)
(10, 11) (11, 13) (35, 45) (27, 2)
(10, 11) (11, 13) (35, 45) (25, 6)
(10, 11) (11, 13) (35, 45) (25, 6)
(10, 11) (11, 13) (35, 45) (23, 12)
(10, 11) (11, 13) (35, 45) (24, 20)
(10, 11) (11, 13) (35, 45) (21, 10)
(10, 11) (11, 13) (35, 45) (19, 4)
(10, 11) (11, 13) (35, 45) (24, 22)
(10, 11) (11, 13) (35, 45) (13, 7)
(10, 11) (11, 13) (35, 45) (19, 16)
(10, 11) (11, 13) (35, 45) (15, 12)
(10, 11) (11, 13) (35, 45) (8, 3)
(10, 11) (11, 13) (35, 45) (5, 0)
(10, 11) (11, 13) (35, 45) (4, 2)
(10, 11) (11, 13) (35, 45) (10, 9)
(10, 11) (11, 13) (35, 38) (50, 46)
(10, 11) (11, 13) (35, 38) (50, 46)
(10, 11) (11, 13) (35, 38) (47, 41)
(10, 11) (11, 13) (35, 38) (37, 33)
(10, 11) (11, 13) (35, 38) (42, 36)
(10, 11) (11, 13) (35, 38) (38, 32)
(10, 11) (11, 13) (35, 38) (44, 33)
(10, 11) (11, 13) (35, 38) (45, 33)
(10, 11) (11, 13) (35, 38) (38, 29)
(10, 11) (11, 13) (35, 38) (37, 28)
(10, 11) (11, 13) (35, 38) (50, 29)
(10, 11) (11, 13) (35, 38) (34, 26)
(10, 11) (11, 13) (35, 38) (34, 25)
(10, 11) (11, 13) (35, 38) (35, 25)
(10, 11) (11, 13) (35, 38) (48, 22)
(10, 11) (11, 13) (35, 38) (31, 24)
(10, 11) (11, 13) (35, 38) (44, 20)
(10, 11) (11, 13) (35, 38) (42, 20)
(10, 11) (11, 13) (35, 38) (36, 19)
(10, 11) (11, 13) (35, 38) (45, 13)
(10, 11) (11, 13) (35, 38) (34, 19)
(10, 11) (11, 13) (35, 38) (50, 8)
(10, 11) (11, 13) (35, 38) (47, 6)
(10, 11) (11, 13) (35, 38) (33, 18)
(10, 11) (11, 13) (35, 38) (43, 6)
(10, 11) (11, 13) (35, 38) (37, 12)
(10, 11) (11, 13) (35, 38) (38, 9)
(10, 11) (11, 13) (35, 38) (42, 4)
(10, 11) (11, 13) (35, 38) (33, 15)
(10, 11) (11, 13) (35, 38) (34, 11)
(10, 11) (11, 13) (35, 38) (33, 12)
(10, 11) (11, 13) (35, 38) (35, 3)
(10, 11) (11, 13) (35, 38) (33, 3)
(10, 11) (11, 13) (35, 38) (30, 7)
(10, 11) (11, 13) (35, 38) (29, 2)
(10, 11) (11, 13) (35, 38) (27, 3)
(10, 11) (11, 13) (35, 38) (27, 2)
(10, 11) (11, 13) (35, 38) (25, 6)
(10, 11) (11, 13) (35, 38) (25, 6)
(10, 11) (11, 13) (35, 38) (23, 12)
(10, 11) (11, 13) (35, 38) (24, 20)
(10, 11) (11, 13) (35, 38) (21, 10)
(10, 11) (11, 13) (35, 38) (19, 4)
(10, 11) (11, 13) (35, 38) (24, 22)
(10, 11) (11, 13) (35, 38) (13, 7)
(10, 11) (11, 13) (35, 38) (19, 16)
(10, 11) (11, 13) (35, 38) (15, 12)
(10, 11) (11, 13) (35, 38) (8, 3)
(10, 11) (11, 13) (35, 38) (5, 0)
(10, 11) (11, 13) (35, 38) (4, 2)
(10, 11) (11, 13) (35, 38) (10, 9)
(10, 11) (11, 13) (36, 37) (50, 46)
(10, 11) (11, 13) (36, 37) (47, 41)
(10, 11) (11, 13) (36, 37) (37, 33)
(10, 11) (11, 13) (36, 37) (42, 36)
(10, 11) (11, 13) (36, 37) (38, 32)
(10, 11) (11, 13) (36, 37) (44, 33)
(10, 11) (11, 13) (36, 37) (45, 33)
(10, 11) (11, 13) (36, 37) (38, 29)
(10, 11) (11, 13) (36, 37) (37, 28)
(10, 11) (11, 13) (36, 37) (50, 29)
(10, 11) (11, 13) (36, 37) (34, 26)
(10, 11) (11, 13) (36, 37) (34, 25)
(10, 11) (11, 13) (36, 37) (35, 25)
(10, 11) (11, 13) (36, 37) (48, 22)
(10, 11) (11, 13) (36, 37) (31, 24)
(10, 11) (11, 13) (36, 37) (44, 20)
(10, 11) (11, 13) (36, 37) (42, 20)
(10, 11) (11, 13) (36, 37) (36, 19)
(10, 11) (11, 13) (36, 37) (45, 13)
(10, 11) (11, 13) (36, 37) (34, 19)
(10, 11) (11, 13) (36, 37) (50, 8)
(10, 11) (11, 13) (36, 37) (47, 6)
(10, 11) (11, 13) (36, 37) (33, 18)
(10, 11) (11, 13) (36, 37) (43, 6)
(10, 11) (11, 13) (36, 37) (37, 12)
(10, 11) (11, 13) (36, 37) (38, 9)
(10, 11) (11, 13) (36, 37) (42, 4)
(10, 11) (11, 13) (36, 37) (33, 15)
(10, 11) (11, 13) (36, 37) (34, 11)
(10, 11) (11, 13) (36, 37) (33, 12)
(10, 11) (11, 13) (36, 37) (35, 3)
(10, 11) (11, 13) (36, 37) (33, 3)
(10, 11) (11, 13) (36, 37) (30, 7)
(10, 11) (11, 13) (36, 37) (29, 2)
(10, 11) (11, 13) (36, 37) (27, 3)
(10, 11) (11, 13) (36, 37) (27, 2)
(10, 11) (11, 13) (36, 37) (25, 6)
(10, 11) (11, 13) (36, 37) (25, 6)
(10, 11) (11, 13) (36, 37) (23, 12)
(10, 11) (11, 13) (36, 37) (24, 20)
(10, 11) (11, 13) (36, 37) (21, 10)
(10, 11) (11, 13) (36, 37) (19, 4)
(10, 11) (11, 13) (36, 37) (24, 22)
(10, 11) (11, 13) (36, 37) (13, 7)
(10, 11) (11, 13) (36, 37) (19, 16)
(10, 11) (11, 13) (36, 37) (15, 12)
(10, 11) (11, 13) (36, 37) (8, 3)
(10, 11) (11, 13) (36, 37) (5, 0)
(10, 11) (11, 13) (36, 37) (4, 2)
(10, 11) (11, 13) (36, 37) (10, 9)
(10, 11) (11, 13) (38, 36) (47, 41)
(10, 11) (11, 13) (38, 36) (37, 33)
(10, 11) (11, 13) (38, 36) (42, 36)
(10, 11) (11, 13) (38, 36) (38, 32)
(10, 11) (11, 13) (38, 36) (44, 33)
(10, 11) (11, 13) (38, 36) (45, 33)
(10, 11) (11, 13) (38, 36) (38, 29)
(10, 11) (11, 13) (38, 36) (37, 28)
(10, 11) (11, 13) (38, 36) (50, 29)
(10, 11) (11, 13) (38, 36) (34, 26)
(10, 11) (11, 13) (38, 36) (34, 25)
(10, 11) (11, 13) (38, 36) (35, 25)
(10, 11) (11, 13) (38, 36) (48, 22)
(10, 11) (11, 13) (38, 36) (31, 24)
(10, 11) (11, 13) (38, 36) (44, 20)
(10, 11) (11, 13) (38, 36) (42, 20)
(10, 11) (11, 13) (38, 36) (36, 19)
(10, 11) (11, 13) (38, 36) (45, 13)
(10, 11) (11, 13) (38, 36) (34, 19)
(10, 11) (11, 13) (38, 36) (50, 8)
(10, 11) (11, 13) (38, 36) (47, 6)
(10, 11) (11, 13) (38, 36) (33, 18)
(10, 11) (11, 13) (38, 36) (43, 6)
(10, 11) (11, 13) (38, 36) (37, 12)
(10, 11) (11, 13) (38, 36) (38, 9)
(10, 11) (11, 13) (38, 36) (42, 4)
(10, 11) (11, 13) (38, 36) (33, 15)
(10, 11) (11, 13) (38, 36) (34, 11)
(10, 11) (11, 13) (38, 36) (33, 12)
(10, 11) (11, 13) (38, 36) (35, 3)
(10, 11) (11, 13) (38, 36) (33, 3)
(10, 11) (11, 13) (38, 36) (30, 7)
(10, 11) (11, 13) (38, 36) (29, 2)
(10, 11) (11, 13) (38, 36) (27, 3)
(10, 11) (11, 13) (38, 36) (27, 2)
(10, 11) (11, 13) (38, 36) (25, 6)
(10, 11) (11, 13) (38, 36) (25, 6)
(10, 11) (11, 13) (38, 36) (23, 12)
(10, 11) (11, 13) (38, 36) (24, 20)
(10, 11) (11, 13) (38, 36) (21, 10)
(10, 11) (11, 13) (38, 36) (19, 4)
(10, 11) (11, 13) (38, 36) (24, 22)
(10, 11) (11, 13) (38, 36) (13, 7)
(10, 11) (11, 13) (38, 36) (19, 16)
(10, 11) (11, 13) (38, 36) (15, 12)
(10, 11) (11, 13) (38, 36) (8, 3)
(10, 11) (11, 13) (38, 36) (5, 0)
(10, 11) (11, 13) (38, 36) (4, 2)
(10, 11) (11, 13) (38, 36) (10, 9)
(10, 11) (11, 13) (50, 46) (37, 33)
(10, 11) (11, 13) (50, 46) (42, 36)
(10, 11) (11, 13) (50, 46) (38, 32)
(10, 11) (11, 13) (50, 46) (44, 33)
(10, 11) (11, 13) (50, 46) (45, 33)
(10, 11) (11, 13) (50, 46) (38, 29)
(10, 11) (11, 13) (50, 46) (37, 28)
(10, 11) (11, 13) (50, 46) (50, 29)
(10, 11) (11, 13) (50, 46) (34, 26)
(10, 11) (11, 13) (50, 46) (34, 25)
(10, 11) (11, 13) (50, 46) (35, 25)
(10, 11) (11, 13) (50, 46) (48, 22)
(10, 11) (11, 13) (50, 46) (31, 24)
(10, 11) (11, 13) (50, 46) (44, 20)
(10, 11) (11, 13) (50, 46) (42, 20)
(10, 11) (11, 13) (50, 46) (36, 19)
(10, 11) (11, 13) (50, 46) (45, 13)
(10, 11) (11, 13) (50, 46) (34, 19)
(10, 11) (11, 13) (50, 46) (50, 8)
(10, 11) (11, 13) (50, 46) (47, 6)
(10, 11) (11, 13) (50, 46) (33, 18)
(10, 11) (11, 13) (50, 46) (43, 6)
(10, 11) (11, 13) (50, 46) (37, 12)
(10, 11) (11, 13) (50, 46) (38, 9)
(10, 11) (11, 13) (50, 46) (42, 4)
(10, 11) (11, 13) (50, 46) (33, 15)
(10, 11) (11, 13) (50, 46) (34, 11)
(10, 11) (11, 13) (50, 46) (33, 12)
(10, 11) (11, 13) (50, 46) (35, 3)
(10, 11) (11, 13) (50, 46) (33, 3)
(10, 11) (11, 13) (50, 46) (30, 7)
(10, 11) (11, 13) (50, 46) (29, 2)
(10, 11) (11, 13) (50, 46) (27, 3)
(10, 11) (11, 13) (50, 46) (27, 2)
(10, 11) (11, 13) (50, 46) (25, 6)
(10, 11) (11, 13) (50, 46) (25, 6)
(10, 11) (11, 13) (50, 46) (23, 12)
(10, 11) (11, 13) (50, 46) (24, 20)
(10, 11) (11, 13) (50, 46) (21, 10)
(10, 11) (11, 13) (50, 46) (19, 4)
(10, 11) (11, 13) (50, 46) (24, 22)
(10, 11) (11, 13) (50, 46) (13, 7)
(10, 11) (11, 13) (50, 46) (19, 16)
(10, 11) (11, 13) (50, 46) (15, 12)
(10, 11) (11, 13) (50, 46) (8, 3)
(10, 11) (11, 13) (50, 46) (5, 0)
(10, 11) (11, 13) (50, 46) (4, 2)
(10, 11) (11, 13) (50, 46) (10, 9)
(10, 11) (11, 13) (50, 46) (42, 36)
(10, 11) (11, 13) (50, 46) (38, 32)
(10, 11) (11, 13) (50, 46) (44, 33)
(10, 11) (11, 13) (50, 46) (45, 33)
(10, 11) (11, 13) (50, 46) (38, 29)
(10, 11) (11, 13) (50, 46) (37, 28)
(10, 11) (11, 13) (50, 46) (50, 29)
(10, 11) (11, 13) (50, 46) (34, 26)
(10, 11) (11, 13) (50, 46) (34, 25)
(10, 11) (11, 13) (50, 46) (35, 25)
(10, 11) (11, 13) (50, 46) (48, 22)
(10, 11) (11, 13) (50, 46) (31, 24)
(10, 11) (11, 13) (50, 46) (44, 20)
(10, 11) (11, 13) (50, 46) (42, 20)
(10, 11) (11, 13) (50, 46) (36, 19)
(10, 11) (11, 13) (50, 46) (45, 13)
(10, 11) (11, 13) (50, 46) (34, 19)
(10, 11) (11, 13) (50, 46) (50, 8)
(10, 11) (11, 13) (50, 46) (47, 6)
(10, 11) (11, 13) (50, 46) (33, 18)
(10, 11) (11, 13) (50, 46) (43, 6)
(10, 11) (11, 13) (50, 46) (37, 12)
(10, 11) (11, 13) (50, 46) (38, 9)
(10, 11) (11, 13) (50, 46) (42, 4)
(10, 11) (11, 13) (50, 46) (33, 15)
(10, 11) (11, 13) (50, 46) (34, 11)
(10, 11) (11, 13) (50, 46) (33, 12)
(10, 11) (11, 13) (50, 46) (35, 3)
(10, 11) (11, 13) (50, 46) (33, 3)
(10, 11) (11, 13) (50, 46) (30, 7)
(10, 11) (11, 13) (50, 46) (29, 2)
(10, 11) (11, 13) (50, 46) (27, 3)
(10, 11) (11, 13) (50, 46) (27, 2)
(10, 11) (11, 13) (50, 46) (25, 6)
(10, 11) (11, 13) (50, 46) (25, 6)
(10, 11) (11, 13) (50, 46) (23, 12)
(10, 11) (11, 13) (50, 46) (24, 20)
(10, 11) (11, 13) (50, 46) (21, 10)
(10, 11) (11, 13) (50, 46) (19, 4)
(10, 11) (11, 13) (50, 46) (24, 22)
(10, 11) (11, 13) (50, 46) (13, 7)
(10, 11) (11, 13) (50, 46) (19, 16)
(10, 11) (11, 13) (50, 46) (15, 12)
(10, 11) (11, 13) (50, 46) (8, 3)
(10, 11) (11, 13) (50, 46) (5, 0)
(10, 11) (11, 13) (50, 46) (4, 2)
(10, 11) (11, 13) (50, 46) (10, 9)
(10, 11) (11, 13) (47, 41) (38, 32)
(10, 11) (11, 13) (47, 41) (44, 33)
(10, 11) (11, 13) (47, 41) (45, 33)
(10, 11) (11, 13) (47, 41) (38, 29)
(10, 11) (11, 13) (47, 41) (37, 28)
(10, 11) (11, 13) (47, 41) (50, 29)
(10, 11) (11, 13) (47, 41) (34, 26)
(10, 11) (11, 13) (47, 41) (34, 25)
(10, 11) (11, 13) (47, 41) (35, 25)
(10, 11) (11, 13) (47, 41) (48, 22)
(10, 11) (11, 13) (47, 41) (31, 24)
(10, 11) (11, 13) (47, 41) (44, 20)
(10, 11) (11, 13) (47, 41) (42, 20)
(10, 11) (11, 13) (47, 41) (36, 19)
(10, 11) (11, 13) (47, 41) (45, 13)
(10, 11) (11, 13) (47, 41) (34, 19)
(10, 11) (11, 13) (47, 41) (50, 8)
(10, 11) (11, 13) (47, 41) (47, 6)
(10, 11) (11, 13) (47, 41) (33, 18)
(10, 11) (11, 13) (47, 41) (43, 6)
(10, 11) (11, 13) (47, 41) (37, 12)
(10, 11) (11, 13) (47, 41) (38, 9)
(10, 11) (11, 13) (47, 41) (42, 4)
(10, 11) (11, 13) (47, 41) (33, 15)
(10, 11) (11, 13) (47, 41) (34, 11)
(10, 11) (11, 13) (47, 41) (33, 12)
(10, 11) (11, 13) (47, 41) (35, 3)
(10, 11) (11, 13) (47, 41) (33, 3)
(10, 11) (11, 13) (47, 41) (30, 7)
(10, 11) (11, 13) (47, 41) (29, 2)
(10, 11) (11, 13) (47, 41) (27, 3)
(10, 11) (11, 13) (47, 41) (27, 2)
(10, 11) (11, 13) (47, 41) (25, 6)
(10, 11) (11, 13) (47, 41) (25, 6)
(10, 11) (11, 13) (47, 41) (23, 12)
(10, 11) (11, 13) (47, 41) (24, 20)
(10, 11) (11, 13) (47, 41) (21, 10)
(10, 11) (11, 13) (47, 41) (19, 4)
(10, 11) (11, 13) (47, 41) (24, 22)
(10, 11) (11, 13) (47, 41) (13, 7)
(10, 11) (11, 13) (47, 41) (19, 16)
(10, 11) (11, 13) (47, 41) (15, 12)
(10, 11) (11, 13) (47, 41) (8, 3)
(10, 11) (11, 13) (47, 41) (5, 0)
(10, 11) (11, 13) (47, 41) (4, 2)
(10, 11) (11, 13) (47, 41) (10, 9)
(10, 11) (11, 13) (37, 33) (44, 33)
(10, 11) (11, 13) (37, 33) (45, 33)
(10, 11) (11, 13) (37, 33) (38, 29)
(10, 11) (11, 13) (37, 33) (37, 28)
(10, 11) (11, 13) (37, 33) (50, 29)
(10, 11) (11, 13) (37, 33) (34, 26)
(10, 11) (11, 13) (37, 33) (34, 25)
(10, 11) (11, 13) (37, 33) (35, 25)
(10, 11) (11, 13) (37, 33) (48, 22)
(10, 11) (11, 13) (37, 33) (31, 24)
(10, 11) (11, 13) (37, 33) (44, 20)
(10, 11) (11, 13) (37, 33) (42, 20)
(10, 11) (11, 13) (37, 33) (36, 19)
(10, 11) (11, 13) (37, 33) (45, 13)
(10, 11) (11, 13) (37, 33) (34, 19)
(10, 11) (11, 13) (37, 33) (50, 8)
(10, 11) (11, 13) (37, 33) (47, 6)
(10, 11) (11, 13) (37, 33) (33, 18)
(10, 11) (11, 13) (37, 33) (43, 6)
(10, 11) (11, 13) (37, 33) (37, 12)
(10, 11) (11, 13) (37, 33) (38, 9)
(10, 11) (11, 13) (37, 33) (42, 4)
(10, 11) (11, 13) (37, 33) (33, 15)
(10, 11) (11, 13) (37, 33) (34, 11)
